Student_ID,Gender,Age,Attendance,Study_Hours,Internet,Parent_Education,Family_Income,Sleep_Hours,Assignments,Previous_Grade,Final_Exam,Performance_Level
STU009002,Male,19,73.2,3.2,Yes,No Formal Education,31338.0,6.7,68.0,48.4,50.6,Average
STU016541,Female,19,89.2,3.6,Yes,High School,59957.0,8.0,87.0,66.4,67.5,Average
STU028903,Female,21,63.5,3.1,No,High School,59239.0,7.2,58.0,67.4,67.6,Average
STU011429,Male,21,57.0,3.2,No,High School,59982.0,6.0,66.0,69.7,52.3,Average
STU024711,Female,18,76.8,5.0,Yes,High School,19338.0,6.4,46.0,70.2,68.5,Average
STU015159,Female,20,87.2,7.4,Yes,High School,35240.0,6.5,85.0,80.2,88.8,Excellent
STU003564,Male,22,79.6,6.1,Yes,No Formal Education,47799.0,6.5,98.0,90.6,75.9,Good
STU003627,Female,20,74.8,6.4,Yes,Master Degree,35536.0,6.5,81.0,79.6,75.4,Good
STU011587,Female,18,100.0,3.2,Yes,Diploma,13142.0,4.8,80.0,100.0,89.0,Excellent
STU012310,Male,19,58.2,4.0,Yes,Primary,33755.0,7.4,65.0,59.1,60.1,Average
STU029476,Female,19,49.9,6.6,Yes,Primary,33695.0,7.3,88.0,65.7,57.1,Average
STU029943,Female,18,90.6,4.4,Yes,Diploma,45963.3443790757,7.1,82.0,64.96579496452914,75.3,Good
STU000263,Male,23,82.3,1.5,Yes,High School,31525.0,6.6,78.90809031710079,86.9,61.5,Average
STU023057,Male,18,50.8,4.8,Yes,Bachelor Degree,56493.0,7.0,60.0,68.8,49.0,Poor
STU013476,Female,21,100.0,3.7,Yes,High School,33282.0,6.807314349525405,94.0,87.0,86.6,Excellent
STU011031,Male,20,77.22603224834236,8.2,Yes,Primary,25374.0,6.6,92.0,58.5,71.1,Good
STU000456,Male,19,100.0,7.7,No,Ph.D,30433.0,8.3,100.0,64.3,72.9,Good
STU027047,Male,21,70.4,4.0,Yes,Bachelor Degree,40427.0,6.0,84.0,50.4,65.9,Average
STU001759,Female,18,82.6,4.6,Yes,Primary,72317.0,7.6,99.0,58.4,72.5,Good
STU022963,Male,18,95.8,6.2,Yes,Bachelor Degree,74687.0,7.5,96.0,50.6,71.9,Good
STU015071,Male,19,77.22603224834236,2.1,Yes,High School,47996.0,7.4,77.0,88.3,76.5,Good
STU010513,Male,20,77.22603224834236,8.0,Yes,Diploma,26616.0,7.2,93.0,43.7,76.3,Good
STU003382,Female,21,69.7,3.5,Yes,Bachelor Degree,33683.0,7.5,62.0,62.3,69.5,Average
STU027508,Female,20,66.2,6.4,Yes,Bachelor Degree,60683.0,5.9,73.0,67.4,67.8,Average
STU024275,Female,20,83.6,5.1,Yes,Master Degree,45963.3443790757,6.0,76.0,44.5,64.3,Average
STU019238,Male,18,96.3,4.6,No,Primary,28380.0,6.807314349525405,82.0,40.4,47.8,Poor
STU001924,Male,21,79.4,4.1,Yes,High School,77467.0,7.1,72.0,53.9,67.3,Average
STU026675,Female,21,76.2,6.2,Yes,Bachelor Degree,47478.0,7.1,92.0,37.9,67.4,Average
STU015136,Female,19,87.6,3.5,Yes,Bachelor Degree,120016.0,7.5,72.0,66.4,75.2,Good
STU021225,Female,19,66.7,4.2,Yes,Primary,31809.0,8.2,66.0,76.3,73.7,Good
STU007229,Male,20,67.6,6.9,Yes,High School,18288.0,6.8,79.0,75.5,86.2,Excellent
STU010280,Female,21,100.0,5.5,Yes,High School,89305.0,6.5,95.0,61.1,80.7,Good
STU006516,Male,20,78.3,3.8,Yes,Bachelor Degree,34097.0,5.4,74.0,53.1,69.0,Average
STU009942,Male,20,74.2,5.7,Yes,Diploma,45072.0,7.7,70.0,59.2,71.4,Good
STU020067,Male,18,62.8,1.9,Yes,High School,36289.0,7.5,46.0,47.3,47.4,Poor
STU015935,Male,18,74.9,5.5,Yes,Master Degree,56329.0,6.2,78.0,45.4,60.4,Average
STU029773,Male,19,79.4,3.4,Yes,Bachelor Degree,20046.0,6.807314349525405,83.0,70.0,76.5,Good
STU016777,Female,18,79.6,7.0,Yes,Master Degree,53695.0,5.7,89.0,65.5,72.7,Good
STU014716,Male,20,58.8,4.9,Yes,Primary,42809.0,5.6,72.0,50.4,54.8,Average
STU020693,Male,21,68.5,4.7,Yes,Bachelor Degree,14628.0,5.8,86.0,79.8,75.6,Good
STU008107,Male,19,78.6,3.5,Yes,Master Degree,29350.0,6.8,76.0,63.4,66.5,Average
STU002419,Male,20,71.9,2.1,Yes,Master Degree,25971.0,7.8,49.0,50.4,48.3,Poor
STU025143,Female,18,73.1,5.2,No,High School,30244.0,7.1,74.0,77.8,62.2,Average
STU015627,Male,20,92.6,5.038143027580883,Yes,Primary,28906.0,6.807314349525405,82.0,58.0,76.5,Good
STU016000,Male,20,88.3,7.9,Yes,Primary,21860.0,6.7,78.90809031710079,57.3,68.8,Average
STU002324,Male,18,70.5,4.8,Yes,Primary,15072.0,6.3,89.0,66.1,61.6,Average
STU027140,Female,20,77.22603224834236,6.5,No,High School,44793.0,6.807314349525405,85.0,54.3,64.3,Average
STU003553,Male,18,80.1,5.038143027580883,Yes,High School,79600.0,7.6,64.0,65.7,61.8,Average
STU018584,Female,19,65.1,6.2,No,Bachelor Degree,49649.0,7.8,90.0,55.2,77.5,Good
STU005915,Male,18,82.8,5.2,Yes,Primary,27385.0,8.0,73.0,70.7,73.7,Good
STU004182,Male,20,100.0,6.3,Yes,Diploma,20626.0,6.9,78.90809031710079,32.1,57.7,Average
STU018688,Female,21,88.3,5.1,Yes,Bachelor Degree,73305.0,7.6,74.0,74.8,75.2,Good
STU019717,Female,18,71.8,5.2,Yes,High School,19341.0,5.5,93.0,61.3,58.7,Average
STU026591,Female,18,79.6,2.2,Yes,High School,12536.0,7.7,68.0,73.8,63.7,Average
STU010385,Female,19,77.22603224834236,3.1,Yes,High School,58536.0,7.1,85.0,84.5,61.4,Average
STU025908,Male,19,68.8,4.2,Yes,High School,38510.0,6.0,83.0,52.1,58.6,Average
STU002316,Male,19,91.3,0.5,Yes,High School,45064.0,6.8,56.0,54.4,65.1,Average
STU009354,Female,20,49.1,2.1,Yes,Diploma,90371.0,7.0,78.90809031710079,69.5,61.1,Average
STU014963,Male,20,69.2,7.4,Yes,Diploma,40936.0,9.0,78.90809031710079,75.5,82.5,Good
STU010055,Female,19,77.22603224834236,5.9,Yes,High School,96491.0,7.3,96.0,62.5,80.5,Good
STU029156,Male,19,77.22603224834236,1.5,Yes,Bachelor Degree,37060.0,6.4,71.0,64.96579496452914,57.7,Average
STU007018,Male,17,73.0,3.5,No,Diploma,25194.0,8.1,83.0,57.9,53.0,Average
STU028969,Female,20,95.0,3.8,Yes,Primary,52738.0,5.4,78.90809031710079,57.8,69.6,Average
STU008879,Male,23,64.9,3.1,Unknown,Master Degree,21580.0,5.5,83.0,74.0,57.7,Average
STU002075,Male,20,77.22603224834236,7.0,Yes,Bachelor Degree,40484.0,5.2,97.0,44.1,67.5,Average
STU004529,Male,18,72.1,3.5,Yes,High School,30473.0,8.2,65.0,56.2,57.7,Average
STU024969,Female,20,89.3,8.5,Yes,Diploma,26590.0,6.2,74.0,64.5,75.7,Good
STU023477,Male,21,63.2,2.9,No,High School,33035.0,7.7,59.0,69.5,56.4,Average
STU014224,Female,20,100.0,4.8,Yes,High School,34055.0,7.3,80.0,48.4,72.5,Good
STU023380,Female,19,91.8,2.8,Yes,Bachelor Degree,35950.0,6.4,64.0,61.1,62.4,Average
STU027569,Male,20,55.0,5.2,Yes,High School,51619.0,6.9,96.0,76.1,77.3,Good
STU029363,Male,18,77.22603224834236,5.8,Yes,No Formal Education,34845.0,5.2,83.0,53.4,73.7,Good
STU026662,Male,18,90.5,3.6,Yes,Bachelor Degree,163693.0,6.9,66.0,48.8,61.8,Average
STU022565,Female,23,48.8,5.7,Yes,Diploma,55371.0,6.5,76.0,64.96579496452914,64.8,Average
STU022566,Male,18,61.2,5.5,Yes,Master Degree,79578.0,8.5,68.0,62.5,67.0,Average
STU008329,Female,20,67.1,5.038143027580883,Yes,Bachelor Degree,22996.0,5.6,74.0,100.0,88.7,Excellent
STU006416,Male,19,59.0,6.2,Yes,High School,80509.0,6.0,46.0,60.0,60.4,Average
STU011834,Male,20,81.6,5.2,Yes,High School,69776.0,6.6,93.0,61.3,61.9,Average
STU003717,Female,18,80.9,2.8,No,No Formal Education,55669.0,6.7,64.0,85.5,66.3,Average
STU015467,Female,19,77.2,1.4,Yes,Primary,90101.0,8.3,58.0,57.3,61.9,Average
STU009930,Female,19,100.0,5.4,No,No Formal Education,24050.0,7.4,84.0,51.0,68.9,Average
STU021456,Female,18,62.4,4.6,Yes,High School,33446.0,7.3,57.0,71.5,59.8,Average
STU004612,Male,21,77.22603224834236,8.1,Yes,Master Degree,45963.3443790757,8.3,99.0,56.9,68.8,Average
STU029195,Female,18,84.3,5.2,Yes,Primary,40242.0,5.2,65.0,64.4,68.1,Average
STU006406,Female,21,66.3,4.2,Yes,Primary,71616.0,6.4,76.0,74.3,86.1,Excellent
STU010368,Male,21,100.0,8.2,Yes,Diploma,68213.0,6.8,100.0,72.8,86.0,Excellent
STU020685,Male,18,43.9,5.4,No,High School,33167.0,7.2,100.0,80.2,89.3,Excellent
STU003505,Female,17,71.8,4.0,Yes,High School,37741.0,7.4,66.0,77.9,73.2,Good
STU026831,Female,20,69.5,4.8,Yes,Diploma,67469.0,6.1,76.0,62.7,69.3,Average
STU027303,Female,20,62.1,5.6,Yes,High School,56435.0,7.0,72.0,56.3,67.1,Average
STU010635,Female,18,65.6,5.0,Yes,Bachelor Degree,39426.0,6.3,77.0,83.0,83.6,Good
STU002779,Male,20,77.22603224834236,5.0,Yes,Master Degree,45963.3443790757,6.1,40.0,83.6,73.8,Good
STU020113,Male,19,99.7,7.9,Yes,High School,48935.0,8.9,100.0,93.3,91.4,Excellent
STU001024,Female,19,60.8,2.3,Yes,Bachelor Degree,16511.0,6.7,51.0,61.2,59.2,Average
STU020727,Male,19,77.4,5.3,Yes,Primary,19614.0,8.8,91.0,72.8,83.0,Good
STU023043,Male,22,54.5,6.3,Yes,Diploma,47695.0,6.3,95.0,60.6,68.3,Average
STU009513,Male,19,90.2,2.9,Yes,High School,53667.0,7.6,68.0,81.1,82.9,Good
STU003624,Female,21,78.1,5.6,Yes,Master Degree,43410.0,8.3,83.0,84.9,84.6,Good
STU018400,Male,19,97.6,5.3,Yes,Bachelor Degree,26495.0,6.9,94.0,30.0,53.4,Average
STU025732,Female,23,91.3,4.2,No,Bachelor Degree,15538.0,6.5,57.0,35.2,52.6,Average
STU024237,Female,18,70.9,4.9,Yes,High School,33621.0,6.4,53.0,86.6,66.4,Average
STU008111,Male,18,60.3,6.1,Yes,Bachelor Degree,49332.0,6.4,84.0,63.9,69.0,Average
STU029231,Female,19,76.0,6.0,Yes,High School,35465.0,7.2,79.0,76.0,67.3,Average
STU016625,Male,19,79.3,5.038143027580883,Yes,Master Degree,56469.0,5.7,77.0,57.7,65.9,Average
STU004938,Female,19,59.9,0.5,Yes,Primary,15677.0,7.8,51.0,51.7,55.1,Average
STU017106,Female,19,53.1,6.4,Yes,Bachelor Degree,27633.0,5.7,81.0,90.1,75.7,Good
STU008918,Male,21,85.2,6.7,Yes,High School,45963.3443790757,8.4,81.0,89.8,86.1,Excellent
STU013984,Female,20,61.7,4.0,Yes,High School,14811.0,8.5,53.0,72.6,68.2,Average
STU019833,Female,20,81.9,3.4,Yes,Bachelor Degree,105366.0,7.1,78.0,62.1,69.1,Average
STU004892,Male,21,77.22603224834236,3.1,Yes,Bachelor Degree,32007.0,7.8,82.0,58.0,68.9,Average
STU025824,Female,18,63.5,2.2,Yes,No Formal Education,46163.0,5.7,90.0,72.1,55.5,Average
STU017096,Female,20,66.3,3.7,Yes,No Formal Education,66658.0,7.2,77.0,64.96579496452914,62.5,Average
STU019454,Male,20,90.9,2.0,Yes,Diploma,49956.0,8.1,59.0,59.4,75.9,Good
STU018942,Male,20,76.4,8.2,Yes,Master Degree,33878.0,6.0,65.0,73.9,82.5,Good
STU007199,Female,20,78.0,1.7,No,Diploma,46341.0,6.807314349525405,44.0,65.1,51.9,Average
STU004812,Female,18,71.3,5.6,Yes,Bachelor Degree,31672.0,6.3,83.0,56.2,62.9,Average
STU024384,Male,18,77.22603224834236,8.9,Yes,High School,38921.0,7.2,87.0,63.5,64.7,Average
STU003392,Female,21,72.2,3.3,Yes,Primary,40328.0,6.9,83.0,60.1,70.4,Good
STU020525,Male,18,68.4,4.3,Yes,High School,54129.0,6.2,100.0,60.3,73.3,Good
STU022745,Female,18,67.5,3.2,Yes,Bachelor Degree,92264.0,5.5,80.0,86.2,67.2,Average
STU012742,Male,18,48.8,6.9,No,Primary,41149.0,6.6,80.0,44.5,57.0,Average
STU001608,Male,19,78.4,1.1,Yes,Bachelor Degree,18528.0,6.4,61.0,50.7,66.1,Average
STU012389,Female,21,77.22603224834236,5.2,Yes,High School,36279.0,6.807314349525405,89.0,46.5,60.8,Average
STU026843,Female,20,45.4,4.1,Yes,Primary,13949.0,5.5,64.0,64.96579496452914,61.0,Average
STU025907,Male,19,86.4,3.2,Yes,Diploma,82093.0,6.5,60.0,42.2,54.9,Average
STU029312,Male,20,44.5,0.8,Yes,Primary,24847.0,6.9,43.0,71.1,48.2,Poor
STU007446,Female,18,81.6,4.0,Yes,No Formal Education,45161.0,7.3,83.0,65.7,68.3,Average
STU026489,Male,17,58.5,6.6,Yes,High School,26819.0,6.1,83.0,64.96579496452914,55.2,Average
STU005408,Male,18,78.4,5.7,Yes,Diploma,37682.0,6.7,81.0,65.2,71.3,Good
STU011470,Female,18,81.3,7.0,Yes,Primary,222483.0,7.5,66.0,70.8,75.2,Good
STU023856,Male,19,73.3,9.9,Yes,High School,60672.0,6.7,89.0,60.4,82.4,Good
STU025963,Female,20,60.1,6.5,Yes,High School,29213.0,8.6,90.0,77.8,69.4,Average
STU017216,Female,20,97.2,3.5,Yes,High School,44032.0,7.8,93.0,47.5,50.9,Average
STU029833,Male,19,73.2,5.2,No,Diploma,55339.0,6.7,66.0,64.96579496452914,49.7,Poor
STU006299,Male,18,60.0,5.0,Yes,Primary,16739.0,6.7,73.0,35.2,58.7,Average
STU018442,Male,19,73.4,3.8,Yes,Bachelor Degree,88926.0,7.4,86.0,90.5,90.5,Excellent
STU014798,Male,21,84.3,1.0,Yes,High School,46416.0,8.1,66.0,64.6,54.3,Average
STU008251,Male,21,77.22603224834236,4.5,Yes,Diploma,21576.0,6.5,87.0,73.0,60.6,Average
STU019103,Female,21,83.7,8.2,Yes,High School,13297.0,7.9,100.0,86.0,80.1,Good
STU029149,Male,19,61.2,5.038143027580883,Yes,Primary,33419.0,6.0,57.0,91.2,68.8,Average
STU025189,Female,21,89.5,3.9,Yes,High School,31538.0,8.0,74.0,86.6,65.0,Average
STU003975,Male,18,70.1,4.8,Yes,Master Degree,19272.0,7.8,87.0,68.8,71.6,Good
STU011156,Male,21,96.2,5.5,Yes,High School,42702.0,6.3,75.0,59.7,69.2,Average
STU029307,Female,20,73.3,5.8,Yes,Primary,44835.0,6.6,66.0,54.5,57.7,Average
STU022806,Male,19,53.6,4.2,Yes,High School,43644.0,5.9,95.0,73.2,65.8,Average
STU003672,Female,21,77.22603224834236,5.2,No,Primary,66586.0,6.7,78.90809031710079,73.8,81.3,Good
STU007200,Female,19,81.6,6.7,No,High School,45943.0,5.6,80.0,74.2,72.1,Good
STU017551,Male,18,78.7,3.8,Yes,High School,45963.3443790757,6.6,78.90809031710079,56.7,58.2,Average
STU001991,Male,17,96.3,6.7,Unknown,Primary,18999.0,7.9,98.0,90.5,86.9,Excellent
STU022116,Male,18,77.22603224834236,9.6,Yes,Master Degree,20785.0,7.4,85.0,57.7,69.0,Average
STU022487,Male,20,94.4,2.9,No,High School,15118.0,5.9,76.0,45.5,56.9,Average
STU005980,Female,20,92.0,6.9,Yes,Primary,42674.0,7.3,74.0,64.4,75.3,Good
STU013546,Female,18,100.0,2.6,Yes,High School,48344.0,8.6,77.0,81.2,69.5,Average
STU018260,Female,21,95.9,5.9,Yes,High School,28365.0,6.3,100.0,63.9,74.2,Good
STU005209,Male,18,72.2,4.4,Yes,Diploma,24952.0,7.1,59.0,61.3,52.1,Average
STU002523,Male,21,87.1,2.9,Yes,Bachelor Degree,57038.0,6.7,72.0,30.0,55.8,Average
STU014261,Female,18,93.6,4.8,Yes,No Formal Education,45963.3443790757,5.3,84.0,89.6,74.8,Good
STU014317,Female,20,90.5,6.1,Yes,Bachelor Degree,27054.0,6.3,86.0,65.3,68.6,Average
STU013287,Female,18,54.8,6.8,Yes,High School,28375.0,5.0,90.0,86.7,82.3,Good
STU029353,Female,18,82.7,2.6,Yes,Master Degree,67619.0,5.3,75.0,81.8,77.1,Good
STU027681,Male,18,96.4,5.1,Yes,Primary,41385.0,5.7,96.0,60.5,70.4,Good
STU017245,Female,20,78.1,2.2,Yes,Primary,81745.0,6.9,78.90809031710079,54.9,69.2,Average
STU024536,Male,18,93.9,7.7,Yes,Bachelor Degree,34308.0,7.2,100.0,49.2,67.3,Average
STU002684,Female,18,77.22603224834236,3.2,Yes,Diploma,45963.3443790757,6.9,78.90809031710079,48.6,75.5,Good
STU014796,Female,18,91.1,4.0,Yes,No Formal Education,28356.0,6.807314349525405,77.0,84.8,76.4,Good
STU007025,Male,19,93.7,6.0,Yes,High School,45153.0,7.2,85.0,85.2,84.3,Good
STU008375,Female,18,97.5,6.4,No,Diploma,27044.0,7.8,73.0,100.0,74.3,Good
STU008359,Female,18,63.8,4.5,Yes,Primary,24751.0,7.7,86.0,56.6,53.6,Average
STU014586,Male,19,97.1,3.7,Yes,High School,66985.0,6.6,79.0,58.9,68.7,Average
STU020679,Female,20,53.2,3.3,Yes,Ph.D,25130.0,7.6,78.90809031710079,81.6,71.8,Good
STU019984,Female,18,79.8,4.9,Yes,Ph.D,30883.0,8.1,89.0,55.8,69.6,Average
STU011843,Female,19,77.22603224834236,7.5,Yes,Bachelor Degree,19869.0,9.1,98.0,83.1,76.9,Good
STU010157,Male,18,95.5,1.4,Yes,Primary,47065.0,5.8,77.0,52.8,53.9,Average
STU015498,Male,18,80.7,4.4,Yes,Diploma,64640.0,6.8,92.0,69.8,69.4,Average
STU010081,Female,19,77.22603224834236,5.0,Yes,High School,33826.0,7.6,99.0,66.5,58.3,Average
STU002488,Female,18,65.3,4.4,Yes,Bachelor Degree,113243.0,6.9,71.0,64.96579496452914,83.2,Good
STU009885,Male,19,41.4,3.2,Yes,Bachelor Degree,99686.0,8.7,63.0,56.1,58.3,Average
STU023954,Female,20,100.0,3.9,Yes,High School,45963.3443790757,8.1,79.0,59.3,80.8,Good
STU006635,Female,19,75.3,5.038143027580883,Yes,High School,49898.0,6.4,60.0,69.0,68.3,Average
STU010683,Female,21,96.0,8.9,Yes,High School,45963.3443790757,5.7,88.0,91.0,80.5,Good
STU014294,Female,21,100.0,4.4,Unknown,High School,29272.0,6.1,87.0,47.9,73.9,Good
STU005618,Female,20,80.6,6.2,Yes,Bachelor Degree,43641.0,8.0,100.0,67.6,75.0,Good
STU002120,Male,21,84.2,5.6,Yes,Ph.D,95303.0,5.8,77.0,74.0,66.9,Average
STU025197,Male,20,93.8,6.0,Yes,Diploma,10888.0,7.3,91.0,49.3,75.0,Good
STU029014,Female,20,92.4,4.4,No,Primary,39793.0,6.9,74.0,50.7,52.4,Average
STU019227,Male,20,69.0,4.5,Yes,High School,45963.3443790757,6.2,86.0,74.8,90.8,Excellent
STU022943,Male,19,98.8,5.8,Yes,Primary,54113.0,6.3,97.0,76.6,81.9,Good
STU029530,Female,19,60.8,9.1,Yes,No Formal Education,22987.0,8.4,100.0,64.96579496452914,69.3,Average
STU016193,Female,18,51.2,6.5,Yes,High School,25686.0,5.5,60.0,46.7,41.2,Poor
STU021657,Male,20,89.8,7.0,Yes,Bachelor Degree,26062.0,5.7,71.0,93.1,79.6,Good
STU001683,Female,19,52.5,5.5,Yes,High School,49311.0,6.5,60.0,78.2,73.6,Good
STU000945,Male,16,88.8,6.7,No,Master Degree,27151.0,5.4,81.0,39.6,46.2,Poor
STU022850,Female,18,77.1,4.8,Yes,Bachelor Degree,13617.0,7.5,100.0,62.3,68.3,Average
STU004831,Female,18,98.4,4.9,Yes,High School,64871.0,6.7,80.0,84.8,81.8,Good
STU011171,Male,20,63.1,2.5,Yes,High School,80800.0,6.2,58.0,47.5,51.3,Average
STU026171,Male,20,86.9,2.0,Yes,Bachelor Degree,49325.0,4.6,78.0,78.0,77.8,Good
STU019051,Male,20,100.0,5.038143027580883,Yes,High School,21534.0,7.4,65.0,62.7,68.2,Average
STU005983,Female,21,81.2,4.4,No,Ph.D,46200.0,6.0,88.0,39.7,40.3,Poor
STU024719,Female,20,59.7,3.4,Yes,Bachelor Degree,84724.0,6.8,62.0,58.2,64.1,Average
STU009994,Male,21,100.0,6.7,Yes,High School,41862.0,6.9,79.0,90.2,85.0,Excellent
STU028214,Male,19,100.0,3.9,Yes,Primary,14137.0,6.7,83.0,72.1,84.1,Good
STU019049,Male,21,63.8,5.7,Yes,Primary,45963.3443790757,6.9,95.0,66.6,68.3,Average
STU016313,Female,20,73.5,8.6,Yes,No Formal Education,43178.0,6.7,100.0,48.8,72.9,Good
STU021104,Male,18,92.0,6.8,Yes,Primary,63217.0,6.9,92.0,56.5,67.4,Average
STU024234,Female,19,70.1,3.0,Yes,Bachelor Degree,33046.0,6.9,62.0,52.0,57.0,Average
STU018925,Male,19,77.22603224834236,5.7,Yes,Master Degree,33678.0,7.4,100.0,76.5,77.2,Good
STU026659,Female,21,95.7,6.1,Yes,Diploma,23005.0,8.0,87.0,68.7,81.0,Good
STU004391,Male,19,62.8,4.9,No,Bachelor Degree,73215.0,6.5,94.0,71.7,57.3,Average
STU003808,Female,21,95.1,5.7,Yes,Bachelor Degree,6395.0,5.6,100.0,50.1,92.4,Excellent
STU028330,Female,18,60.5,5.2,Yes,Primary,33474.0,6.8,92.0,50.7,65.9,Average
STU007323,Male,20,76.3,8.2,Yes,High School,62645.0,8.5,91.0,58.6,66.5,Average
STU023015,Male,19,89.7,5.8,Yes,High School,5266.0,6.4,88.0,55.6,89.1,Excellent
STU007943,Female,19,93.2,3.8,Yes,High School,13815.0,7.6,75.0,71.6,73.2,Good
STU024430,Female,18,83.3,4.5,Yes,High School,36240.0,6.4,76.0,68.3,60.5,Average
STU021054,Female,20,77.6,3.9,Yes,Bachelor Degree,29801.0,8.3,64.0,71.6,67.3,Average
STU012383,Female,18,77.22603224834236,4.6,Yes,High School,13157.0,8.0,100.0,40.6,61.6,Average
STU006850,Female,18,61.1,9.4,Yes,Diploma,69180.0,6.1,100.0,95.8,87.4,Excellent
STU008635,Male,18,84.1,7.1,Yes,Primary,15362.0,5.7,94.0,57.9,70.9,Good
STU004657,Female,19,79.3,5.4,Yes,High School,31680.0,6.3,78.0,30.8,69.2,Average
STU010248,Male,18,65.4,2.3,Yes,Bachelor Degree,40473.0,6.5,60.0,57.4,71.5,Good
STU015924,Female,19,53.6,5.038143027580883,Yes,Master Degree,22048.0,5.7,69.0,64.4,52.5,Average
STU024063,Male,19,82.6,4.9,Yes,Primary,278813.0,6.8,84.0,59.3,44.1,Poor
STU006145,Female,19,99.9,8.0,Yes,No Formal Education,46457.0,8.1,98.0,50.9,60.6,Average
STU015306,Female,20,77.22603224834236,5.1,Yes,Master Degree,23975.0,7.5,74.0,62.2,54.2,Average
STU022879,Female,18,63.7,3.5,Yes,Bachelor Degree,26699.0,6.8,91.0,60.2,71.8,Good
STU024318,Male,19,76.9,5.0,Yes,High School,16407.0,7.6,86.0,67.4,57.8,Average
STU003242,Female,18,88.3,8.0,Yes,Master Degree,24897.0,7.3,75.0,45.9,63.7,Average
STU010183,Male,20,79.6,4.5,Yes,High School,17454.0,6.5,78.0,43.3,60.9,Average
STU028085,Female,18,72.5,1.6,Yes,High School,36912.0,6.6,65.0,50.3,61.8,Average
STU027362,Male,21,77.22603224834236,5.038143027580883,Yes,No Formal Education,32730.0,7.4,78.90809031710079,84.1,81.4,Good
STU005027,Male,19,85.8,6.2,Yes,High School,52133.0,8.2,78.90809031710079,55.4,64.4,Average
STU012768,Male,19,74.8,4.8,Yes,High School,41201.0,7.0,92.0,54.7,60.6,Average
STU015780,Male,21,99.0,3.4,Yes,Bachelor Degree,46619.0,6.3,79.0,35.7,51.9,Average
STU003949,Female,17,66.9,6.9,Yes,Primary,48789.0,5.7,77.0,63.3,63.7,Average
STU008042,Male,18,71.8,3.7,Yes,High School,124982.0,6.807314349525405,67.0,58.2,78.7,Good
STU004494,Male,19,73.6,5.0,Yes,Bachelor Degree,19137.0,5.6,75.0,46.9,61.3,Average
STU012224,Female,21,77.22603224834236,4.3,Yes,Bachelor Degree,6075.0,6.5,96.0,72.2,90.7,Excellent
STU020547,Female,19,71.1,9.8,Yes,High School,9840.0,5.8,100.0,47.6,93.6,Excellent
STU003013,Female,21,80.8,7.6,Yes,High School,35338.0,8.3,100.0,83.0,77.6,Good
STU006990,Male,19,79.9,6.5,Yes,Bachelor Degree,31502.0,6.9,100.0,54.5,81.0,Good
STU004868,Male,18,77.22603224834236,1.9,Yes,Bachelor Degree,10343.0,5.8,61.0,64.3,61.9,Average
STU004717,Male,19,68.6,2.0,No,Bachelor Degree,55600.0,5.7,50.0,49.2,49.4,Poor
STU005622,Male,19,57.0,5.4,No,High School,66574.0,6.5,89.0,30.0,42.9,Poor
STU010083,Male,21,73.7,5.1,Yes,Bachelor Degree,106842.0,8.3,79.0,100.0,84.5,Good
STU004926,Male,19,51.6,3.8,No,Diploma,45963.3443790757,6.6,56.0,41.8,50.4,Average
STU016426,Male,20,100.0,4.8,No,High School,24579.0,6.7,84.0,57.7,69.1,Average
STU007956,Female,21,89.0,3.0,Yes,Ph.D,23898.0,4.9,64.0,61.0,85.8,Excellent
STU013618,Female,18,81.6,4.3,Yes,High School,31524.0,6.807314349525405,87.0,49.8,71.8,Good
STU020022,Female,20,100.0,6.0,Yes,Master Degree,22690.0,6.807314349525405,78.0,41.0,75.5,Good
STU016383,Female,20,80.3,7.1,Yes,High School,45725.0,5.6,79.0,91.7,77.1,Good
STU016078,Male,19,49.2,5.038143027580883,Yes,No Formal Education,45963.3443790757,5.5,94.0,59.2,65.1,Average
STU006707,Male,19,73.5,3.0,Yes,High School,106174.0,6.6,62.0,56.6,63.7,Average
STU028345,Male,19,84.1,5.0,Yes,Bachelor Degree,7708.0,6.7,86.0,30.0,94.6,Excellent
STU004343,Female,20,93.1,5.038143027580883,Yes,Primary,38296.0,4.3,78.0,52.1,53.9,Average
STU005785,Male,19,77.22603224834236,3.6,Yes,Primary,20010.0,7.6,41.0,57.5,64.4,Average
STU024258,Female,18,77.22603224834236,4.8,Yes,No Formal Education,18507.0,5.9,62.0,71.3,58.5,Average
STU006204,Male,21,88.3,4.5,Yes,Primary,34317.0,7.8,67.0,80.3,69.7,Average
STU018588,Male,18,75.7,5.6,Yes,High School,70644.0,6.3,73.0,63.8,73.3,Good
STU020977,Male,21,59.0,5.3,Yes,Diploma,44745.0,6.2,88.0,58.5,64.2,Average
STU020287,Female,19,77.22603224834236,5.038143027580883,Yes,High School,119396.0,5.8,84.0,74.7,65.9,Average
STU026112,Female,19,63.3,3.8,Yes,Bachelor Degree,54440.0,7.0,52.0,60.1,61.3,Average
STU017029,Female,20,63.7,6.4,Yes,Bachelor Degree,79783.0,5.8,61.0,73.0,69.5,Average
STU003608,Male,19,98.1,3.9,Yes,High School,48189.0,7.2,91.0,30.5,48.3,Poor
STU020494,Female,18,80.8,4.9,Yes,Primary,14554.0,5.9,77.0,62.1,63.7,Average
STU013356,Female,18,57.6,8.3,Yes,Master Degree,66739.0,4.6,100.0,78.1,70.3,Good
